VehicleID,FuelTime,FuelLevel,Speed,Acceleration,Address,DistanceMeters,TimeGapMinutes,SegmentID,IsSegmentStart,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,FlagFuelZero,FlagLongGap,FlagLargeDelta,FlagSuspiciousGap,QualityFlag,QualityReason,FeatureStatus
21H-03221,2026-08-10 00:00:00,435.2,0.0,,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,,1,1,,,435.2,,1.0,0,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:02:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,2.0,0,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:04:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,3.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:06:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,4.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:08:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:10:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:12:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:14:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:16:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:18:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:20:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:22:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:24:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:26:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:29:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,3.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:31:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:33:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:35:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:37:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:39:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:41:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:43:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:45:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:47:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:49:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:51:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:53:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:55:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:57:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 00:59:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 01:05:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,6.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 01:06:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,1.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-03221,2026-08-10 01:08:00,435.2,0.0,0.0,"Xã Tằng Loỏng, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,435.2,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
