VehicleID,FuelTime,FuelLevel,Speed,Acceleration,Address,DistanceMeters,TimeGapMinutes,SegmentID,IsSegmentStart,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,FlagFuelZero,FlagLongGap,FlagLargeDelta,FlagSuspiciousGap,QualityFlag,QualityReason,FeatureStatus
21H-02058,2026-08-10 00:00:00,536.6,0.0,,"Xã Thác Bà, Tỉnh Lào Cai",0.0,,1,1,,,536.6,,1.0,0,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:02:00,536.6,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.6,0.0,2.0,0,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:04:00,536.6,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.6,0.0,3.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:06:00,536.6,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.6,0.0,4.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:08:00,536.6,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:10:00,536.6,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:12:00,536.6,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:14:00,536.6,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:16:00,536.6,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:18:00,536.8,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.1999999999999318,0.0999999999999659,536.6,0.08944271909996744,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:20:00,536.8,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.6,0.10954451150101532,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:22:00,536.8,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.8,0.10954451150103868,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:24:00,536.8,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.8,0.08944271910005325,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:26:00,536.8,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:28:00,536.8,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:30:00,536.8,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:32:00,537.0,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.20000000000004547,0.10000000000002274,536.8,0.08944271910019307,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:34:00,537.0,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,536.8,0.10954451150123456,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:36:00,537.0,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,537.0,0.10954451150128126,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:38:00,537.0,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,537.0,0.08944271910036465,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:41:00,537.0,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,3.0,1,0,0.0,0.0,537.0,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-02058,2026-08-10 00:43:00,537.0,0.0,0.0,"Xã Thác Bà, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,537.0,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
